0.00184489,-193.14,-181.491,418.077,0.13189,-193.341,-181.579,418.241
2.69415,-178.848,219.409,419.796,0.0826087,-178.654,219.368,419.753,0.154288,-178.457,222.253,420.391
0.346898,-163.239,182.698,428.455,0.0545909,-176.922,185.882,425.154,0.283504,-189.301,194.155,432.449
0.291968,-200.788,213.756,429.461,0.323492,-200.435,216.306,428.586
1.11722,-187.534,-186.294,417.758,0.549593,-191.263,-189.995,421.142
0.482489,-162.323,202.643,419.428,0.267685,-166.968,206.735,419.049,0.0109908,-164.407,206.684,417.84
4.07545,-173.054,189.141,428.665,0.140262,-172.727,189.121,428.705,0.226666,-172.719,188.862,428.176
2.89799,196.667,-204.34,428.976,0.481544,198.609,-205.111,427.692
